,az_start,data_type,fch1,foff,ibeam,machine_id,nbeams,nbits,nchans,nifs,rawdatafile,source_name,src_dej,src_raj,telescope_id,tsamp,tstart,za_start
304,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,33d09m11.88s,1h37m42.264s,6,0.0003495253333333333,58744.14461805556,0.0
305,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0355+54,54d12m46.8s,3h58m55.368s,6,1.0737418239999998,58532.67306712963,0.0
306,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,33d09m11.88s,1h37m42.264s,6,1.0737418239999998,58744.14461805556,0.0
307,0.0,1,12351.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d00m03.6s,17h20m31.728s,6,18.253611008,58616.31592592593,0.0
308,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d12m57.24s,8h13m36s,6,0.0003495253333333333,58734.745474537034,0.0
309,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d33m25.56s,13h31m22.92s,6,18.253611008,58737.92905092592,0.0
310,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d12m57.24s,8h13m36s,6,1.0737418239999998,58734.745474537034,0.0
311,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,18.253611008,58692.90372685185,0.0
312,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m51.24s,4h37m04.344s,6,18.253611008,58692.62153935185,0.0
313,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,29d40m51.24s,4h37m04.344s,6,0.0003495253333333333,58692.62153935185,0.0
314,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0355+54,54d12m46.8s,3h58m55.368s,6,0.0003495253333333333,58532.67306712963,0.0
315,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m51.24s,4h37m04.344s,6,1.0737418239999998,58692.62153935185,0.0
316,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,49d51m07.2s,5h42m36.072s,6,18.253611008,58690.3996412037,0.0
317,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d30m08.64s,13h31m10.44s,6,18.253611008,58623.07408564815,0.0
318,0.0,1,12351.28173828125,-0.3662109375,,20,,32,10240,1,,3C353,-0d00m03.6s,17h20m31.728s,6,0.0003495253333333333,58616.31592592593,0.0
319,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,31d30m08.64s,13h31m10.44s,6,0.0003495253333333333,58623.07408564815,0.0
320,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,31d30m08.64s,13h31m10.44s,6,1.0737418239999998,58623.07408564815,0.0
321,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d30m33.12s,13h31m08.256s,6,18.253611008,58565.198067129626,0.0
322,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,30d30m33.12s,13h31m08.256s,6,1.0737418239999998,58565.198067129626,0.0
323,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,30d30m33.12s,13h31m08.256s,6,0.0003495253333333333,58565.198067129626,0.0
324,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d33m25.56s,13h31m22.92s,6,0.0003495253333333333,58737.92905092592,0.0
325,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d33m25.56s,13h31m22.92s,6,1.0737418239999998,58737.92905092592,0.0
326,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,18.253611008,58779.259305555555,0.0
327,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m12.24s,1h37m44.832s,6,18.253611008,58803.082453703704,0.0
328,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m44.16s,13h31m14.976s,6,18.253611008,58565.1997337963,0.0
329,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m44.16s,13h31m14.976s,6,1.0737418239999998,58565.1997337963,0.0
330,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d12m51.84s,8h13m33.936s,6,18.253611008,58734.74711805556,0.0
331,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,31d29m44.16s,13h31m14.976s,6,0.0003495253333333333,58565.1997337963,0.0
332,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d07m52.68s,1h37m50.304s,6,18.253611008,58744.14623842593,0.0
333,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d30m32.04s,13h31m08.208s,6,18.253611008,58616.32945601852,0.0
334,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m12.24s,1h37m44.832s,6,0.0003495253333333333,58803.082453703704,0.0
335,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,48d13m02.64s,8h13m57.432s,6,18.253611008,58734.75744212963,0.0
336,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,18.253611008,58623.07774305555,0.0
337,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,33d09m21.6s,1h37m36.984s,6,1.0737418239999998,58703.47752314815,0.0
338,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,49d12m51.84s,8h13m33.936s,6,0.0003495253333333333,58734.74711805556,0.0
339,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,0.0003495253333333333,58692.90372685185,0.0
340,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m12.24s,1h37m44.832s,6,1.0737418239999998,58803.082453703704,0.0
341,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d13m04.08s,8h13m35.904s,6,0.0003495253333333333,58734.764710648145,0.0
342,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C196,49d12m51.84s,8h13m33.936s,6,1.0737418239999998,58734.74711805556,0.0
343,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,33d09m21.6s,1h37m36.984s,6,0.0003495253333333333,58703.47752314815,0.0
344,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,1.0737418239999998,58692.90372685185,0.0
345,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m23.76s,4h36m58.824s,6,18.253611008,58692.623240740744,0.0
346,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m23.76s,4h36m58.824s,6,1.0737418239999998,58692.623240740744,0.0
347,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,30d30m32.04s,13h31m08.208s,6,0.0003495253333333333,58616.32945601852,0.0
348,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d30m32.04s,13h31m08.208s,6,1.0737418239999998,58616.32945601852,0.0
349,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d07m52.68s,1h37m50.304s,6,0.0003495253333333333,58744.14623842593,0.0
350,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,30d39m23.76s,4h36m58.824s,6,0.0003495253333333333,58692.623240740744,0.0
351,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d07m52.68s,1h37m50.304s,6,1.0737418239999998,58744.14623842593,0.0
352,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d30m33.12s,13h31m08.28s,6,18.253611008,58737.93219907407,0.0
353,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0950+08,7d55m35.76s,9h53m09.336s,6,0.0003495253333333333,58692.90372685185,0.0
354,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,0.0003495253333333333,58623.07774305555,0.0
355,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,1.0737418239999998,58623.07774305555,0.0
356,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d09m08.64s,1h37m36.456s,6,18.253611008,58703.479212962964,0.0
357,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,34d09m08.64s,1h37m36.456s,6,1.0737418239999998,58703.479212962964,0.0
358,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d09m08.64s,1h37m36.456s,6,0.0003495253333333333,58703.479212962964,0.0
359,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,48d13m02.64s,8h13m57.432s,6,0.0003495253333333333,58734.75744212963,0.0
360,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d13m02.64s,8h13m57.432s,6,1.0737418239999998,58734.75744212963,0.0
361,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,0.0003495253333333333,58779.259305555555,0.0
362,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,15d51m06.84s,11h36m03.216s,6,0.0003495253333333333,58623.07774305555,0.0
363,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,1.0737418239999998,58779.259305555555,0.0
364,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B2021+51,51d54m50.04s,20h22m49.824s,6,0.0003495253333333333,58779.259305555555,0.0
365,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d30m33.12s,13h31m08.28s,6,0.0003495253333333333,58737.93219907407,0.0
366,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d30m33.12s,13h31m08.28s,6,1.0737418239999998,58737.93219907407,0.0
367,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d28m54.12s,13h30m58.944s,6,18.253611008,58616.33106481482,0.0
368,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m35.28s,1h37m41.208s,6,18.253611008,58803.083958333336,0.0
369,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,48d13m04.08s,8h13m35.904s,6,18.253611008,58734.764710648145,0.0
370,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m14.88s,4h37m04.344s,6,18.253611008,58692.62693287037,0.0
371,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m14.88s,4h37m04.344s,6,1.0737418239999998,58692.62693287037,0.0
372,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,18.253611008,58703.4831712963,0.0
373,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m35.28s,1h37m41.256s,6,18.253611008,58744.14774305555,0.0
374,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,31d28m54.12s,13h30m58.944s,6,0.0003495253333333333,58616.33106481482,0.0
375,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d28m54.12s,13h30m58.944s,6,1.0737418239999998,58616.33106481482,0.0
376,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,50d50m47.04s,5h42m30.192s,6,18.253611008,58692.79377314815,0.0
377,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,29d40m14.88s,4h37m04.344s,6,0.0003495253333333333,58692.62693287037,0.0
378,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,50d50m47.04s,5h42m30.192s,6,1.0737418239999998,58692.79377314815,0.0
379,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d31m16.32s,13h31m09.24s,6,18.253611008,58783.70827546297,0.0
380,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m35.28s,1h37m41.208s,6,0.0003495253333333333,58803.083958333336,0.0
381,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C147,50d50m47.04s,5h42m30.192s,6,0.0003495253333333333,58692.79377314815,0.0
382,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d13m02.28s,8h13m36.072s,6,18.253611008,58734.767847222225,0.0
383,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m35.28s,1h37m41.208s,6,1.0737418239999998,58803.083958333336,0.0
384,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,0.0003495253333333333,58703.4831712963,0.0
385,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C196,48d13m04.08s,8h13m35.904s,6,1.0737418239999998,58734.764710648145,0.0
386,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,30d31m16.32s,13h31m09.24s,6,0.0003495253333333333,58783.70827546297,0.0
387,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,1.0737418239999998,58703.4831712963,0.0
388,0.0,1,12351.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d58m51.6s,17h20m29.256s,6,18.253611008,58616.31501157407,0.0
389,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m35.28s,1h37m41.256s,6,0.0003495253333333333,58744.14774305555,0.0
390,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B0355+54,54d13m15.24s,3h58m53.832s,6,0.0003495253333333333,58703.4831712963,0.0
391,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m35.28s,1h37m41.256s,6,1.0737418239999998,58744.14774305555,0.0
392,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B1133+16,15d51m03.96s,11h36m03.168s,6,0.0003495253333333333,58667.12092592593,0.0
393,0.0,1,12351.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d58m51.6s,17h20m29.256s,6,1.0737418239999998,58616.31501157407,0.0
394,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,33d09m18s,1h37m40.104s,6,18.253611008,58844.04461805556,0.0
395,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,33d09m18s,1h37m40.104s,6,1.0737418239999998,58844.04461805556,0.0
396,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,33d09m18s,1h37m40.104s,6,0.0003495253333333333,58844.04461805556,0.0
397,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d29m02.04s,13h31m02.448s,6,18.253611008,58783.710011574076,0.0
398,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C196,49d12m48.6s,8h13m31.608s,6,18.253611008,58734.76634259259,0.0
399,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m25.2s,4h36m58.728s,6,18.253611008,58692.62862268519,0.0
400,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d29m02.04s,13h31m02.448s,6,1.0737418239999998,58783.710011574076,0.0
401,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m25.2s,4h36m58.728s,6,1.0737418239999998,58692.62862268519,0.0
402,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d08m34.08s,1h37m35.304s,6,18.253611008,58844.046423611115,0.0
403,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,34d08m34.08s,1h37m35.304s,6,1.0737418239999998,58844.046423611115,0.0
404,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d08m34.08s,1h37m35.304s,6,0.0003495253333333333,58844.046423611115,0.0
405,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,31d29m02.04s,13h31m02.448s,6,0.0003495253333333333,58783.710011574076,0.0
406,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,30d39m25.2s,4h36m58.728s,6,0.0003495253333333333,58692.62862268519,0.0
407,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m47.76s,13h31m02.808s,6,18.253611008,58704.97474537037,0.0
408,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C196,49d12m48.6s,8h13m31.608s,6,0.0003495253333333333,58734.76634259259,0.0
409,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C196,49d12m48.6s,8h13m31.608s,6,1.0737418239999998,58734.76634259259,0.0
410,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C48,34d09m34.92s,1h37m41.28s,6,18.253611008,58844.04791666667,0.0
411,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,3C48,34d09m34.92s,1h37m41.28s,6,1.0737418239999998,58844.04791666667,0.0
412,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C48,34d09m34.92s,1h37m41.28s,6,0.0003495253333333333,58844.04791666667,0.0
413,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C147,49d51m07.2s,5h42m36.072s,6,0.0003495253333333333,58690.3996412037,0.0
414,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,49d51m07.2s,5h42m36.072s,6,1.0737418239999998,58690.3996412037,0.0
415,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d30m32.76s,13h31m08.256s,6,18.253611008,58783.71152777778,0.0
416,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d30m32.76s,13h31m08.256s,6,1.0737418239999998,58783.71152777778,0.0
417,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,31d30m32.76s,13h31m08.256s,6,0.0003495253333333333,58783.71152777778,0.0
418,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,53d11m52.08s,14h11m22.344s,6,18.253611008,58667.11771990741,0.0
419,0.0,1,2063.964842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,18.253611008,58844.05155092593,0.0
420,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,18.253611008,58616.06104166667,0.0
421,0.0,1,2063.78173828125,-0.3662109375,,20,,32,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,0.0003495253333333333,58844.05155092593,0.0
422,0.0,1,2063.9634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,1.0737418239999998,58844.05155092593,0.0
423,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,50d50m35.16s,5h42m44.976s,6,18.253611008,58690.40125,0.0
424,0.0,1,2063.78173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.992s,6,0.0003495253333333333,58844.05155092593,0.0
425,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,18.253611008,58803.08677083333,0.0
426,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,18.253611008,58744.150289351855,0.0
427,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C147,50d50m35.16s,5h42m44.976s,6,0.0003495253333333333,58690.40125,0.0
428,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,50d50m35.16s,5h42m44.976s,6,1.0737418239999998,58690.40125,0.0
429,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B2021+51,51d55m00.12s,20h23m03.264s,6,18.253611008,58667.1541087963,0.0
430,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B2021+51,51d54m57.24s,20h23m03.624s,6,1.0737418239999998,58737.94384259259,0.0
431,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,0.0003495253333333333,58616.06104166667,0.0
432,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,1.0737418239999998,58616.06104166667,0.0
433,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,33d09m34.92s,1h37m41.304s,6,18.253611008,58570.69516203704,0.0
434,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C48,33d09m34.92s,1h37m41.304s,6,1.0737418239999998,58570.69516203704,0.0
435,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,33d09m34.92s,1h37m41.304s,6,0.0003495253333333333,58570.69516203704,0.0
436,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B2021+51,51d54m57.24s,20h23m03.624s,6,0.0003495253333333333,58737.94384259259,0.0
437,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0950+08,7d55m36.12s,9h53m09.216s,6,0.0003495253333333333,58616.06104166667,0.0
438,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,18.253611008,58692.63159722222,0.0
439,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,0.0003495253333333333,58803.08677083333,0.0
440,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,1.0737418239999998,58803.08677083333,0.0
441,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,18.253611008,58783.71438657407,0.0
442,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,0.0003495253333333333,58744.150289351855,0.0
443,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,1.0737418239999998,58744.150289351855,0.0
444,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m15.6s,3h58m53.568s,6,0.0003495253333333333,58803.08677083333,0.0
445,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,34d09m00s,1h37m46.872s,6,18.253611008,58570.696863425925,0.0
446,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C48,34d09m00s,1h37m46.872s,6,1.0737418239999998,58570.696863425925,0.0
447,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,34d09m00s,1h37m46.872s,6,0.0003495253333333333,58570.696863425925,0.0
448,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.616s,6,0.0003495253333333333,58744.150289351855,0.0
449,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m39.12s,13h31m02.688s,6,18.253611008,58737.93069444445,0.0
450,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d30m32.76s,13h31m08.232s,6,18.253611008,58702.12708333333,0.0
451,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,0.0003495253333333333,58783.71438657407,0.0
452,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,0.0003495253333333333,58692.63159722222,0.0
453,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,1.0737418239999998,58783.71438657407,0.0
454,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,1.0737418239999998,58692.63159722222,0.0
455,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,-536870912,1,,PSR_B2021+51,51d54m50.04s,20h22m49.848s,6,18.253611008,58623.399409722224,0.0
456,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d29m39.12s,13h31m02.688s,6,0.0003495253333333333,58737.93069444445,0.0
