,az_start,data_type,fch1,foff,ibeam,machine_id,nbeams,nbits,nchans,nifs,rawdatafile,source_name,src_dej,src_raj,telescope_id,tsamp,tstart,za_start
457,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d29m39.12s,13h31m02.688s,6,1.0737418239999998,58737.93069444445,0.0
458,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d30m32.76s,13h31m08.232s,6,0.0003495253333333333,58702.12708333333,0.0
459,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d30m32.76s,13h31m08.232s,6,1.0737418239999998,58702.12708333333,0.0
460,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B1133+16,15d51m03.96s,11h36m03.144s,6,0.0003495253333333333,58783.71438657407,0.0
461,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,33d09m43.2s,1h37m40.872s,6,18.253611008,58570.73368055555,0.0
462,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d41m44.52s,4h37m04.104s,6,18.253611008,58803.32928240741,0.0
463,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C48,33d09m43.2s,1h37m40.872s,6,1.0737418239999998,58570.73368055555,0.0
464,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m13.44s,3h58m53.784s,6,0.0003495253333333333,58692.63159722222,0.0
465,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C353,-0d53m35.16s,17h20m19.032s,6,18.253611007999982,58921.356412037036,0.0
466,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,30d29m40.56s,13h31m17.448s,6,0.0003495253333333333,58845.45746527778,0.0
467,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,30d29m40.56s,13h31m17.448s,6,1.0737418239999998,58845.45746527778,0.0
468,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C123,29d41m44.52s,4h37m04.104s,6,0.0003495253333333333,58803.32928240741,0.0
469,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d41m44.52s,4h37m04.104s,6,1.0737418239999998,58803.32928240741,0.0
470,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m09.12s,3h58m53.712s,6,18.253611008,58690.40353009259,0.0
471,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m36.24s,13h31m15.12s,6,18.253611008,58845.45915509259,0.0
472,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d58m43.68s,17h20m32.376s,6,18.253611008,58784.01909722222,0.0
473,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d58m43.68s,17h20m32.376s,6,1.0737418239999998,58784.01909722222,0.0
474,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C353,-0d53m35.16s,17h20m19.032s,6,0.000349525333333333,58921.356412037036,0.0
475,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C353,-0d53m35.16s,17h20m19.032s,6,1.073741823999999,58921.356412037036,0.0
476,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,31d29m36.24s,13h31m15.12s,6,0.0003495253333333333,58845.45915509259,0.0
477,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m36.24s,13h31m15.12s,6,1.0737418239999998,58845.45915509259,0.0
478,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C353,-0d58m43.68s,17h20m32.376s,6,0.0003495253333333333,58784.01909722222,0.0
479,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m43.08s,13h31m02.016s,6,18.253611008,58702.12868055556,0.0
480,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m23.88s,4h37m06.552s,6,18.253611008,58692.7559375,0.0
481,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m23.88s,4h37m06.552s,6,1.0737418239999998,58692.7559375,0.0
482,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d30m33.12s,13h31m08.28s,6,18.253611008,58845.460648148146,0.0
483,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,29d40m23.88s,4h37m06.552s,6,0.0003495253333333333,58692.7559375,0.0
484,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C286,31d30m33.12s,13h31m08.28s,6,0.0003495253333333333,58845.460648148146,0.0
485,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,31d30m33.12s,13h31m08.28s,6,1.0737418239999998,58845.460648148146,0.0
486,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d29m43.08s,13h31m02.016s,6,0.0003495253333333333,58702.12868055556,0.0
487,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d29m43.08s,13h31m02.016s,6,1.0737418239999998,58702.12868055556,0.0
488,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d38m44.88s,4h36m54.936s,6,18.253611008,58803.33096064815,0.0
489,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,-0d00m09.36s,17h20m26.136s,6,18.253611008,58784.020682870374,0.0
490,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C353,-0d00m09.36s,17h20m26.136s,6,1.0737418239999998,58784.020682870374,0.0
491,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C353,-0d00m09.36s,17h20m26.136s,6,0.0003495253333333333,58784.020682870374,0.0
492,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m09.12s,3h58m53.712s,6,0.0003495253333333333,58690.40353009259,0.0
493,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m09.12s,3h58m53.712s,6,1.0737418239999998,58690.40353009259,0.0
494,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C353,-0d00m57.96s,17h20m28.968s,6,18.253611007999982,58921.35799768518,0.0
495,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C123,30d38m44.88s,4h36m54.936s,6,0.0003495253333333333,58803.33096064815,0.0
496,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d38m44.88s,4h36m54.936s,6,1.0737418239999998,58803.33096064815,0.0
497,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m09.12s,3h58m53.712s,6,0.0003495253333333333,58690.40353009259,0.0
498,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B1133+16,15d51m07.2s,11h36m03.36s,6,18.253611008,58845.46428240741,0.0
499,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m19.08s,4h36m57.96s,6,18.253611008,58692.7575462963,0.0
500,0.0,1,11251.28173828125,-0.3662109375,,20,,32,28672,1,,PSR_B2021+51,51d54m50.04s,20h22m49.848s,6,0.0003495253333333333,58623.399409722224,0.0
501,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m19.08s,4h36m57.96s,6,1.0737418239999998,58692.7575462963,0.0
502,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C353,-0d00m57.96s,17h20m28.968s,6,0.000349525333333333,58921.35799768518,0.0
503,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C353,-0d00m57.96s,17h20m28.968s,6,1.073741823999999,58921.35799768518,0.0
504,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,3670016,1,,PSR_B2021+51,51d54m50.04s,20h22m49.848s,6,1.0737418239999998,58623.399409722224,0.0
505,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C123,30d39m19.08s,4h36m57.96s,6,0.0003495253333333333,58692.7575462963,0.0
506,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,52d12m09.36s,14h11m20.592s,6,18.253611008,58702.17592592593,0.0
507,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C353,0d01m07.68s,17h20m29.496s,6,18.253611008,58784.0221875,0.0
508,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,15d51m07.2s,11h36m03.36s,6,0.0003495253333333333,58845.46428240741,0.0
509,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C353,0d01m07.68s,17h20m29.496s,6,1.0737418239999998,58784.0221875,0.0
510,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,15d51m07.2s,11h36m03.36s,6,1.0737418239999998,58845.46428240741,0.0
511,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C353,0d01m07.68s,17h20m29.496s,6,0.0003495253333333333,58784.0221875,0.0
512,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,15d51m07.2s,11h36m03.36s,6,0.0003495253333333333,58845.46428240741,0.0
513,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C295,52d12m09.36s,14h11m20.592s,6,0.0003495253333333333,58702.17592592593,0.0
514,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C295,52d12m09.36s,14h11m20.592s,6,1.0737418239999998,58702.17592592593,0.0
515,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C353,-0d58m53.76s,17h20m29.616s,6,18.253611008,58845.59866898148,0.0
516,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,28672,1,,PSR_B2021+51,51d54m50.04s,20h22m49.848s,6,0.0003495253333333333,58623.399409722224,0.0
517,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d40m14.88s,4h37m04.344s,6,18.253611008,58803.33246527778,0.0
518,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C353,-0d58m53.76s,17h20m29.616s,6,0.0003495253333333333,58845.59866898148,0.0
519,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C353,-0d58m53.76s,17h20m29.616s,6,1.0737418239999998,58845.59866898148,0.0
520,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,29d40m14.16s,4h37m04.344s,6,18.253611008,58690.720289351855,0.0
521,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C353,0d01m08.4s,17h20m29.496s,6,18.253611007999982,58921.35949074074,0.0
522,0.0,1,3151.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C353,-0d00m15.12s,17h20m26.568s,6,18.253611008,58845.60025462963,0.0
523,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C123,30d40m14.88s,4h37m04.344s,6,0.0003495253333333333,58803.33246527778,0.0
524,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d40m14.88s,4h37m04.344s,6,1.0737418239999998,58803.33246527778,0.0
525,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C353,-0d00m15.12s,17h20m26.568s,6,0.0003495253333333333,58845.60025462963,0.0
526,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C353,-0d00m15.12s,17h20m26.568s,6,1.0737418239999998,58845.60025462963,0.0
527,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C123,29d40m14.16s,4h37m04.344s,6,0.0003495253333333333,58690.720289351855,0.0
528,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,29d40m14.16s,4h37m04.344s,6,1.0737418239999998,58690.720289351855,0.0
529,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d31m50.16s,13h31m18.192s,6,18.253611008,58623.22162037037,0.0
530,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C353,0d01m08.4s,17h20m29.496s,6,0.000349525333333333,58921.35949074074,0.0
531,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C353,0d01m08.4s,17h20m29.496s,6,1.073741823999999,58921.35949074074,0.0
532,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,52d12m09s,14h11m20.568s,6,18.253611008,58702.18717592592,0.0
533,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,3C353,0d01m08.04s,17h20m29.496s,6,0.0003495253333333333,58845.601747685185,0.0
534,0.0,1,3151.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C353,0d01m08.04s,17h20m29.496s,6,1.0737418239999998,58845.601747685185,0.0
535,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d31m50.16s,13h31m18.192s,6,1.0737418239999998,58623.22162037037,0.0
536,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,52d12m21.6s,14h11m20.16s,6,18.253611008,58667.11605324074,0.0
537,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B1929+10,10d59m32.28s,19h32m13.848s,6,18.253611008,58784.025092592594,0.0
538,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C123,30d39m26.64s,4h36m57.912s,6,18.253611008,58690.72193287037,0.0
539,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d29m27.24s,13h31m00.312s,6,18.253611008,58623.223275462966,0.0
540,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C295,52d12m21.6s,14h11m20.16s,6,0.0003495253333333333,58667.11605324074,0.0
541,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C295,52d12m21.6s,14h11m20.16s,6,1.0737418239999998,58667.11605324074,0.0
542,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m14.16s,3h58m53.52s,6,18.253611008,58692.75990740741,0.0
543,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C123,30d39m26.64s,4h36m57.912s,6,0.0003495253333333333,58690.72193287037,0.0
544,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C123,30d39m26.64s,4h36m57.912s,6,1.0737418239999998,58690.72193287037,0.0
545,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,31d29m27.24s,13h31m00.312s,6,0.0003495253333333333,58623.223275462966,0.0
546,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d29m27.24s,13h31m00.312s,6,1.0737418239999998,58623.223275462966,0.0
547,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B1929+10,10d59m32.28s,19h32m13.848s,6,0.0003495253333333333,58784.025092592594,0.0
548,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B1929+10,10d59m32.28s,19h32m13.848s,6,1.0737418239999998,58784.025092592594,0.0
549,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B1929+10,10d59m32.28s,19h32m13.848s,6,0.0003495253333333333,58784.025092592594,0.0
550,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m14.16s,3h58m53.52s,6,0.0003495253333333333,58692.75990740741,0.0
551,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d33m09.36s,13h31m26.136s,6,18.253611008,58704.97305555556,0.0
552,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m14.16s,3h58m53.52s,6,1.0737418239999998,58692.75990740741,0.0
553,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C295,53d11m52.08s,14h11m22.344s,6,0.0003495253333333333,58667.11771990741,0.0
554,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C295,53d11m52.08s,14h11m22.344s,6,1.0737418239999998,58667.11771990741,0.0
555,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m14.16s,3h58m53.52s,6,0.0003495253333333333,58692.75990740741,0.0
556,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B1929+10,10d59m32.64s,19h32m13.848s,6,18.253611007999982,58921.36201388889,0.0
557,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C286,30d33m09.36s,13h31m26.136s,6,0.0003495253333333333,58704.97305555556,0.0
558,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d33m09.36s,13h31m26.136s,6,1.0737418239999998,58704.97305555556,0.0
559,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B1133+16,15d51m04.68s,11h36m03.24s,6,18.253611008,58623.226122685184,0.0
560,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,49d51m04.68s,5h42m36.048s,6,18.253611008,58692.773981481485,0.0
561,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C147,49d51m04.68s,5h42m36.048s,6,1.0737418239999998,58692.773981481485,0.0
562,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,PSR_B1929+10,10d59m32.64s,19h32m13.848s,6,0.000349525333333333,58921.36201388889,0.0
563,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,PSR_B1929+10,10d59m32.64s,19h32m13.848s,6,1.073741823999999,58921.36201388889,0.0
564,0.0,1,8438.96484375,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B1929+10,10d59m32.64s,19h32m13.848s,6,0.000349525333333333,58921.36201388889,0.0
565,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C286,31d29m47.76s,13h31m02.808s,6,0.0003495253333333333,58704.97474537037,0.0
566,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d29m47.76s,13h31m02.808s,6,1.0737418239999998,58704.97474537037,0.0
567,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B1133+16,15d51m04.68s,11h36m03.24s,6,0.0003495253333333333,58623.226122685184,0.0
568,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,PSR_B1133+16,15d51m04.68s,11h36m03.24s,6,1.0737418239999998,58623.226122685184,0.0
569,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B1133+16,15d51m04.68s,11h36m03.24s,6,0.0003495253333333333,58623.226122685184,0.0
570,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,DIAG_3C353,-0d58m51.6s,17h20m29.4s,6,18.253611007999982,58921.69461805555,0.0
571,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,DIAG_3C353,-0d58m51.6s,17h20m29.4s,6,0.000349525333333333,58921.69461805555,0.0
572,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,DIAG_3C353,-0d58m51.6s,17h20m29.4s,6,1.073741823999999,58921.69461805555,0.0
573,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,DIAG_3C353,0d01m31.08s,17h20m28.584s,6,18.253611007999982,58921.69550925926,0.0
574,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,DIAG_3C353,0d01m31.08s,17h20m28.584s,6,0.000349525333333333,58921.69550925926,0.0
575,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,DIAG_3C353,0d01m31.08s,17h20m28.584s,6,1.073741823999999,58921.69550925926,0.0
576,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d30m32.04s,13h31m08.28s,6,18.253611008,58704.97625,0.0
577,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B1133+16,15d51m03.96s,11h36m03.168s,6,18.253611008,58667.12092592593,0.0
578,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C295,52d12m25.2s,14h11m21.672s,6,18.253611008,58623.372141203705,0.0
579,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,3C286,31d30m32.04s,13h31m08.28s,6,0.0003495253333333333,58704.97625,0.0
580,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d30m32.04s,13h31m08.28s,6,1.0737418239999998,58704.97625,0.0
581,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C295,52d12m25.2s,14h11m21.672s,6,0.0003495253333333333,58623.372141203705,0.0
582,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C295,52d12m25.2s,14h11m21.672s,6,1.0737418239999998,58623.372141203705,0.0
583,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C147,49d51m51.84s,5h42m33.096s,6,18.253611007999982,58921.72145833333,0.0
584,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B1133+16,15d51m03.96s,11h36m03.168s,6,1.0737418239999998,58667.12092592593,0.0
585,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C295,53d11m52.8s,14h11m17.424s,6,18.253611008,58623.37375,0.0
586,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B1133+16,15d51m03.96s,11h36m03.168s,6,0.0003495253333333333,58667.12092592593,0.0
587,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C295,53d11m52.8s,14h11m17.424s,6,0.0003495253333333333,58623.37375,0.0
588,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C295,53d11m52.8s,14h11m17.424s,6,1.0737418239999998,58623.37375,0.0
589,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C295,52d12m25.92s,14h11m21.768s,6,18.253611008,58623.393009259256,0.0
590,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,30d30m33.12s,13h31m08.208s,6,18.253611008,58667.14181712963,0.0
591,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C295,52d12m25.92s,14h11m21.768s,6,0.0003495253333333333,58623.393009259256,0.0
592,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C295,52d12m25.92s,14h11m21.768s,6,1.0737418239999998,58623.393009259256,0.0
593,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d30m33.12s,13h31m08.208s,6,0.0003495253333333333,58667.14181712963,0.0
594,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d30m33.12s,13h31m08.208s,6,1.0737418239999998,58667.14181712963,0.0
595,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B1133+16,15d51m04.68s,11h36m03.144s,6,18.253611008,58704.97912037037,0.0
596,0.0,1,11251.464842353016,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C295,53d10m38.28s,14h11m07.728s,6,18.253611008,58623.39461805556,0.0
597,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C295,53d10m38.28s,14h11m07.728s,6,0.0003495253333333333,58623.39461805556,0.0
598,0.0,1,11251.463413238525,-0.00286102294921875,,20,,32,1310720,1,,3C295,53d10m38.28s,14h11m07.728s,6,1.0737418239999998,58623.39461805556,0.0
599,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C286,31d29m33.72s,13h31m00.648s,6,18.253611008,58667.1434375,0.0
600,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,PSR_B1133+16,15d51m04.68s,11h36m03.144s,6,0.0003495253333333333,58704.97912037037,0.0
601,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,PSR_B1133+16,15d51m04.68s,11h36m03.144s,6,1.0737418239999998,58704.97912037037,0.0
602,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,31d29m33.72s,13h31m00.648s,6,0.0003495253333333333,58667.1434375,0.0
603,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,31d29m33.72s,13h31m00.648s,6,1.0737418239999998,58667.1434375,0.0
604,0.0,1,8438.96484375,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B1133+16,15d51m04.68s,11h36m03.144s,6,0.0003495253333333333,58704.97912037037,0.0
605,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C295,52d14m00.24s,14h11m41.16s,6,18.253611008,58642.02233796296,0.0
606,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C295,52d14m00.24s,14h11m41.16s,6,0.0003495253333333333,58642.02233796296,0.0
607,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C286,30d30m32.76s,13h31m08.208s,6,0.0003495253333333333,58733.95547453704,0.0
608,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C286,30d30m32.76s,13h31m08.208s,6,1.0737418239999998,58733.95547453704,0.0
609,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B2021+51,51d55m00.12s,20h23m03.264s,6,0.0003495253333333333,58667.1541087963,0.0
610,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B2021+51,51d55m00.12s,20h23m03.264s,6,1.0737418239999998,58667.1541087963,0.0
